Area,X,Y,Aligned X,Aligned Y,Group,Row,Order
224,2989.051,5580.857,24860.52007,1327.02307692308,4,8,23
225,2951.939,5600.949,24431.13423,1328.75963699222,4,8,23
228,605.13,3383.253,-2721.4459,1137.08323249784,4,7,2
232,1241.857,4112.93,4645.48549,1200.14952463267,4,7,9
235,1076.245,3920.195,2729.35465,1183.49135695765,4,7,7
239,2450.33,5340.321,18627.5181,1306.2334485739,4,7,19
239,1961.013,4702.307,12966.12041,1251.08962834918,4,8,16
241,1962.437,4671.909,12982.59609,1248.46231633535,4,8,16
241,1972.288,4934.985,13096.57216,1271.20008643042,4,7,16
242,1974.015,4922.303,13116.55355,1270.10397579948,4,7,16
246,1466.193,4122.639,7241.05301,1200.98867761452,4,8,11
248,1604.93,4352.528,8846.2401,1220.8580812446,4,8,13
248,1525.932,4448.1,7932.23324,1229.11840968021,4,7,12
248,1809.075,4820.156,11208.19775,1261.2753673293,4,7,15
250,1395.611,4009.599,6424.41927,1191.21858254105,4,8,10
255,1536.239,4211.736,8051.48523,1208.68936905791,4,8,12
256,2074.95,5046.962,14284.3715,1280.8783059637,4,7,17
265,1726.7,4438.037,10255.119,1228.24866032844,4,8,14
265,1850.793,4565.202,11690.87501,1239.23958513397,4,8,15
269,1626.991,4331.59,9101.48587,1219.04840103717,4,8,13
270,2939.395,5562.273,24286.00015,1325.41685393258,4,8,23
273,2090.877,5051.868,14468.64689,1281.30233362143,4,7,17
274,3112.347,5989.095,26287.05479,1362.30726015557,4,7,24
276,1356.721,3996.586,5974.46197,1190.09386343993,4,8,10
276,1403.75,4331.054,6518.5875,1219.00207433016,4,7,11
278,2209.832,4901.453,15844.95624,1268.30190146932,4,8,18
280,1752.232,4445.851,10550.52424,1228.92402765774,4,8,14
283,2087.898,4805.263,14434.17986,1259.98815903198,4,8,17
288,3117.806,5908.702,26350.21542,1355.35885911841,4,7,24
289,1244.545,3896.667,4676.58565,1181.45782195333,4,8,9
290,2115.278,4777.032,14750.96646,1257.54814174589,4,8,17
290,1215.758,4109.661,4343.52006,1199.86698357822,4,7,9
294,1168.758,4007.77,3799.73006,1191.06050129646,4,7,8
295,1615.207,4592.391,8965.14499,1241.58954191876,4,7,13
298,2712.945,5344.519,21665.97365,1306.59628349179,4,8,21
298,1838.696,4553.93,11550.91272,1238.26534140017,4,8,15
299,1654.79,4344.017,9423.1203,1220.12247191011,4,8,13
301,1360.115,4024.39,6013.73055,1192.49697493518,4,8,10
307,2127.343,5046.332,14890.55851,1280.82385479689,4,7,17
308,2634.62,5459.681,20759.7534,1316.54978392394,4,7,20
308,1416.428,4123.837,6665.27196,1201.09222126188,4,8,11
315,1077.632,3533.407,2745.40224,1150.06110630942,4,8,6
317,3052.761,5833.595,25597.64477,1348.86732929991,4,7,23
317,2234.073,4895.587,16125.42461,1267.79490060501,4,8,18
321,1036.469,3535.866,2269.14633,1150.27363872083,4,8,6
322,3129.527,5950.717,26485.82739,1358.99023336214,4,7,24
322,841.868,3559.963,17.6127600000018,1152.35635263613,4,7,4
323,3114.049,5968.179,26306.74693,1360.49948141746,4,7,24
324,2872.334,5500.929,23510.10438,1320.11486603284,4,8,22
325,1583.602,4566.294,8599.47514,1239.33396715644,4,7,13
325,1310.566,4228.557,5440.44862,1210.14321521175,4,7,10
327,1263.475,4112.339,4895.60575,1200.09844425238,4,7,9
327,2194.254,4918.257,15664.71878,1269.75427830596,4,8,18
328,1161.68,3980.075,3717.8376,1188.66681071737,4,7,8
330,738.739,3260.776,-1175.58977,1126.49749351772,4,8,3
330,1609.042,4550.398,8893.81594,1237.96006914434,4,7,13
330,2106.177,4797.442,14645.66789,1259.31218668971,4,8,17
332,1438.623,4143.368,6922.06811,1202.78029386344,4,8,11
333,3135.891,5929.5,26559.45887,1357.15643906655,4,7,24
335,2399.735,5019.066,18042.13395,1278.46724286949,4,8,19
335,1441.683,4103.93,6957.47231,1199.37165082109,4,8,11
335,1515.815,4230.455,7815.17955,1210.30726015557,4,8,12
338,1384.042,3983.112,6290.56594,1188.92929991357,4,8,10
340,1211.152,3778.267,4290.22864,1171.22445980985,4,8,8
341,2243.009,5209.485,16228.81413,1294.92523768366,4,7,18
341,1290.101,3891.056,5203.66857,1180.97286084702,4,8,9
342,3042.052,5856.655,25473.74164,1350.86041486603,4,7,23
343,1237.043,3761.936,4589.78751,1169.81296456353,4,8,8
346,2060.879,4804.822,14121.57003,1259.95004321521,4,8,17
347,1189.621,3756.021,4041.11497,1169.30172860847,4,8,8
347,2393.872,5063.233,17974.29904,1282.28461538462,4,8,19
348,1138.688,3655.397,3451.82016,1160.60475367329,4,8,7
350,1872.67,4533.518,11943.9919,1236.50112359551,4,8,15
352,1947.165,4937.926,12805.89905,1271.45427830596,4,7,16
354,2564.671,5218.879,19950.44347,1295.73716508211,4,8,20
356,2987.526,5866.48,24842.87582,1351.70959377701,4,7,23
358,2416.085,5368.742,18231.30345,1308.68988764045,4,7,19
359,772.397,3257.888,-786.166709999998,1126.24788245462,4,8,3
360,2988.199,5619.134,24850.66243,1330.33137424373,4,8,23
364,3016.175,5914.099,25174.34475,1355.82532411409,4,7,23
364,1055.433,3891.75,2488.55981,1181.03284356093,4,7,7
367,2392.299,5044.559,17956.09943,1280.67061365601,4,8,19
367,3038.865,5919.286,25436.86805,1356.27363872083,4,7,23
369,3132.944,5982.517,26525.36208,1361.73872082973,4,7,24
371,1793.247,4785.041,11025.06779,1258.24036300778,4,7,15
375,1150.931,3618.571,3593.47167,1157.42186689715,4,8,7
380,1284.65,4192.473,5140.6005,1207.02445980985,4,7,10
380,631.391,3380.604,-2417.60613,1136.85427830596,4,7,2
382,1471.985,4451.478,7308.06645,1229.41037165082,4,7,12
386,3154.298,5969.985,26772.42786,1360.65557476232,4,7,24
392,810.153,3557.18,-349.329789999998,1152.1158167675,4,7,4
394,1823.753,4564.171,11378.02221,1239.15047536733,4,8,15
396,1563.6,4224.187,8368.052,1209.76551426102,4,8,12
397,1706.306,4463.757,10019.16042,1230.47165082109,4,8,14
398,2912.767,5757.114,23977.91419,1342.25704407952,4,7,22
400,1220.888,4081.982,4402.87416,1197.47467588591,4,7,9
403,3048.822,5880.487,25552.07054,1352.9202247191,4,7,23
403,2251.912,5165.727,16331.82184,1291.14321521175,4,7,18
404,3008.848,5858.291,25089.57136,1351.00181503889,4,7,23
406,1700.832,4685.706,9955.82624,1249.6547968885,4,7,14
407,1830.545,4794.865,11456.60565,1259.08945548833,4,7,15
413,2929.587,5575.48,24172.52159,1326.55834053587,4,8,23
418,1109.269,3643.145,3111.44233,1159.54580812446,4,8,7
418,2115.886,5010.054,14758.00102,1277.68833189283,4,7,17
419,953.382,3446.456,1307.82974,1142.54589455488,4,8,5
428,720.412,3469.908,-1387.63316,1144.57286084702,4,7,3
430,2893.282,5747.907,23752.47274,1341.46127917027,4,7,22
431,2624.586,5472.677,20643.66002,1317.67303370787,4,7,20
431,988.323,3765.335,1712.09711,1170.10674157303,4,7,6
431,2971.712,5607.18,24659.90784,1329.29818496111,4,8,23
432,2956.145,5560.245,24479.79765,1325.24157303371,4,8,23
433,730.913,3491.317,-1266.13659,1146.42324978392,4,7,3
440,602.379,3170.354,-2753.27497,1118.68228176318,4,8,2
441,2413.188,5035.227,18197.78516,1279.86404494382,4,8,19
450,2883.054,5719.329,23634.13478,1338.99127052723,4,7,22
451,422.055,3090.309,-4839.62365,1111.7639585134,4,8,1
458,1061.049,3508.486,2553.53693,1147.90717372515,4,8,6
465,1371.169,4348.204,6141.62533,1220.48435609334,4,7,11
468,2878.897,5737.425,23586.03829,1340.55531547105,4,7,22
473,3072.419,5884.978,25825.08783,1353.30838375108,4,7,23
477,988.887,3449.941,1718.62259,1142.84710458081,4,8,5
478,1057.513,3556.231,2512.62541,1152.03379429559,4,8,6
478,2837.648,5488.458,23108.78736,1319.03699222126,4,8,22
481,1264.655,3920.64,4909.25835,1183.52981849611,4,8,9
482,2827.337,5474.132,22989.48909,1317.79878997407,4,8,22
482,1028.718,3772.404,2179.46726,1170.71771823682,4,7,6
485,1736.344,4696.65,10366.70008,1250.60069144339,4,7,14
486,2268.002,5213.631,16517.98314,1295.28357821953,4,7,18
487,2233.807,4926.149,16122.34699,1270.4363872083,4,8,18
492,1933.974,4911.78,12653.27918,1269.1944684529,4,7,16
493,2405.22,5350.088,18105.5954,1307.07761452031,4,7,19
493,2748.264,5614.13,22074.61448,1329.89887640449,4,7,21
494,1133.512,4018.065,3391.93384,1191.95030250648,4,7,8
497,1319.319,4198.22,5541.72083,1207.52117545376,4,7,10
503,2219.943,5207.358,15961.94051,1294.74140017286,4,7,18
510,1500.051,4474.679,7632.79007,1231.41564390666,4,7,12
512,2708.23,5314.667,21611.4211,1304.0161624892,4,8,21
513,1266.576,3865.633,4931.48432,1178.77554019015,4,8,9
514,1779.092,4820.732,10861.29444,1261.32515125324,4,7,15
514,1935.293,4701.471,12668.54001,1251.01737251513,4,8,16
517,2927.512,5597.374,24148.51384,1328.45064822818,4,8,23
518,447.907,3277.93,-4540.51601,1127.98012100259,4,7,1
518,2564.403,5186.568,19947.34271,1292.94451166811,4,8,20
520,2248.019,4878.608,16286.77983,1266.32739844425,4,8,18
521,758.425,3470.925,-947.822749999999,1144.66076058773,4,7,3
524,921.3,3631.096,936.641,1158.5044079516,4,7,5
529,1748.274,4650.928,10504.73018,1246.64891961971,4,7,14
533,476.576,3288.489,-4208.81568,1128.89273984443,4,7,1
537,2404.551,5322.192,18097.85507,1304.6665514261,4,7,19
543,3060.877,5914.496,25691.54689,1355.85963699222,4,7,23
545,1636.632,4561.098,9213.03224,1238.88487467589,4,7,13
545,450.631,3302.386,-4508.99933,1130.09386343993,4,7,1
548,1218.975,3727.647,4380.74075,1166.84935177182,4,8,8
550,845.021,3329.638,54.0929699999997,1132.4492653414,4,8,4
550,1970.327,4895.394,13073.88339,1267.77821953328,4,7,16
552,1235.778,4136.189,4575.15146,1202.15980985307,4,7,9
562,951.701,3476.984,1288.38057,1145.18444252377,4,8,5
570,2856.286,5496.888,23324.42902,1319.76560069144,4,8,22
571,2808.104,5621.328,22766.96328,1330.52100259291,4,7,21
575,1254.227,4082.257,4788.60639,1197.49844425238,4,7,9
585,631.881,3169.204,-2411.93683,1118.58288677615,4,8,2
587,2890.197,5481.854,23716.77929,1318.46620570441,4,8,22
587,2757.657,5644.931,22183.29149,1332.561019879,4,7,21
590,874.974,3340.795,400.649180000002,1133.41356957649,4,8,4
595,2969.881,5544.625,24638.72317,1323.8915298185,4,8,23
596,1632.761,4348.905,9168.24477,1220.54494382022,4,8,13
596,1366.636,4313.324,6089.17852,1217.46966292135,4,7,11
596,1274.367,4247.607,5021.62619,1211.7897147796,4,7,10
601,1124.542,3980.23,3288.15094,1188.68020743302,4,7,8
605,2252.923,4909.462,16343.51911,1268.9941227312,4,8,18
608,2932.553,5752.649,24206.83821,1341.87113223855,4,7,22
608,964.702,3637.97,1438.80214,1159.0985306828,4,7,5
611,610.294,3360.564,-2661.69842,1135.12221261884,4,7,2
615,1006.515,3795.448,1922.57855,1172.70942091616,4,7,6
623,1102.798,3895.484,3036.57286,1181.35557476232,4,7,7
624,463.797,3261.683,-4356.66871,1126.57588591184,4,7,1
626,3028.066,5826.707,25311.92362,1348.27199654278,4,7,23
628,2077.395,4766.53,14312.66015,1256.6404494382,4,8,17
632,816.804,3581.731,-272.377719999999,1154.23777009507,4,7,4
640,2182.644,4933.394,15530.39108,1271.06257562662,4,8,18
648,2852.234,5444.623,23277.54738,1315.24831460674,4,8,22
657,2832.644,5454.528,23050.89108,1316.1044079516,4,8,22
659,2283.287,5188.874,16694.83059,1293.14382022472,4,7,18
665,2629.001,5491.468,20694.74157,1319.29714779602,4,7,20
673,1942.234,4662.62,12748.84738,1247.65946413137,4,8,16
680,755.359,3280.643,-983.296369999998,1128.21460674157,4,8,3
684,934.724,3660.446,1091.95668,1161.04114088159,4,7,5
696,440.257,3128.288,-4629.02651,1115.04649956785,4,8,1
698,2934.039,5719.915,24224.03123,1339.0419187554,4,7,22
704,2535.295,5222.607,19610.56315,1296.05937770095,4,8,20
704,1532.009,4259.582,8002.54413,1212.82471910112,4,8,12
705,611.212,3196.05,-2651.07716,1120.90319792567,4,8,2
706,2957.124,5633.784,24491.12468,1331.59757994814,4,8,23
713,413.341,3114.912,-4940.44463,1113.89040622299,4,8,1
714,615.86,3145.112,-2597.2998,1116.50060501296,4,8,2
721,617.088,3407.405,-2583.09184,1139.17070008643,4,7,2
739,1407.694,4297.504,6564.21958,1216.10233362143,4,7,11
741,2999.994,5898.205,24987.13058,1354.45159896284,4,7,23
741,1422.497,4334.272,6735.49029,1219.28020743302,4,7,11
742,448.615,3101.623,-4532.32445,1112.74183232498,4,8,1
744,1737.421,4478.837,10379.16097,1231.77502160761,4,8,14
761,2215.882,5180.861,15914.95474,1292.45125324114,4,7,18
769,2440.57,5049.614,18514.5949,1281.10751944685,4,8,19
770,851.347,3362.914,127.284790000002,1135.32532411409,4,8,4
778,1078.158,3863.024,2751.48806,1178.55004321521,4,7,7
791,2420.537,5073.496,18282.81309,1283.17165082109,4,8,19
802,2384.025,5371.685,17860.36925,1308.94425237684,4,7,19
803,955.601,3609.392,1333.50357,1156.62852203976,4,7,5
823,749.304,3234.975,-1053.35272,1124.26750216076,4,8,3
839,1116.37,3876.032,3193.6009,1179.67433016422,4,7,7
844,2112.159,5066.223,14714.87963,1282.54304235091,4,7,17
847,2776.384,5606.929,22399.96288,1329.27649092481,4,7,21
868,978.438,3419.802,1597.72766,1140.24217804667,4,8,5
869,2536.745,5178.554,19627.33965,1292.25185825411,4,8,20
872,837.279,3534.837,-35.4819699999989,1150.18470181504,4,7,4
875,868.778,3304.803,328.96146,1130.30276577355,4,8,4
881,1837.806,4528.482,11540.61542,1236.06585998271,4,8,15
893,2735.593,5303.747,21928.01101,1303.07234226448,4,8,21
893,1986.628,4668.17,13262.48596,1248.13915298185,4,8,16
898,1498.281,4420.226,7612.31117,1226.70924805532,4,7,12
938,2071.906,5021.6,14249.15242,1278.68625756266,4,7,17
943,1542.721,4452.682,8126.48197,1229.51443388073,4,7,12
945,2368.205,5342.683,17677.33185,1306.43759723423,4,7,19
964,2876.451,5439.71,23557.73807,1314.82368193604,4,8,22
971,2743.803,5339.027,22023.00071,1306.12160760588,4,8,21
994,741.241,3445.61,-1146.64163,1142.47277441659,4,7,3
1046,2507.824,5201.431,19292.72368,1294.22912705272,4,8,20
1064,1708.394,4638.443,10043.31858,1245.5698357822,4,7,14
1105,1017.262,3743.693,2046.92134,1168.23621434745,4,7,6
1112,2788.728,5650.178,22542.78296,1333.01452031115,4,7,21
1146,2448.545,5373.513,18606.86565,1309.10224719101,4,7,19
1192,2603.184,5221.755,20396.03888,1295.98573898012,4,8,20
1471,2691.396,5506.206,21416.65172,1320.5709593777,4,7,20
1494,2665.78,5464.086,21120.2746,1316.9305099395,4,7,20
1542,2596.536,5185.974,20319.12152,1292.89317199654,4,8,20
1641,2645.719,5514.459,20888.16883,1321.28426966292,4,7,20
1795,645.407,3358.3,-2255.44101,1134.92653414002,4,7,2
1917,2381.436,5393.782,17830.41452,1310.85410544512,4,7,19
2253,2186.558,4879.755,15575.67606,1266.42653414002,4,8,18
1170,270.414,1372.389,-6594.11002,963.283405358686,10,19,1
700,278.336,1403.821,-6502.45248,966.000086430423,10,19,1
670,300.884,1381.716,-6241.57212,964.089541918755,10,19,1
907,303.447,1415.031,-6211.91821,966.96897147796,10,19,1
438,384.103,1232.194,-5278.72829,951.166292134831,10,20,1
887,388.201,1202.764,-5231.31443,948.622644770959,10,20,1
112,409.223,1223.464,-4988.08989,950.411754537597,10,20,1
577,418.249,1243.758,-4883.65907,952.16577355229,10,20,1
580,422.864,1213.416,-4830.26352,949.543301642178,10,20,1
565,507.167,1405.854,-3854.87781,966.175799481417,10,19,2
545,521.722,1376.788,-3686.47646,963.663612791703,10,19,2
164,528.317,1395.067,-3610.17231,965.243474503025,10,19,2
543,535.529,1423.362,-3526.72947,967.689023336214,10,19,2
415,553.425,1388.69,-3319.67275,964.692307692308,10,19,2
529,582.489,1256.545,-2983.40227,953.270959377701,10,20,2
110,599.745,1243.473,-2783.75035,952.14114088159,10,20,2
604,605.076,1222.841,-2722.07068,950.357908383751,10,20,2
292,611.147,1239.058,-2651.82921,951.759550561798,10,20,2
971,614.599,1275.542,-2611.88957,954.912878133103,10,20,2
426,633.39,1242.939,-2394.4777,952.094987035436,10,20,2
499,670.71,1425.227,-1962.6853,967.850216076059,10,19,3
992,677.544,1389.896,-1883.61592,964.79654278306,10,19,3
172,681.209,1406.57,-1841.21187,966.23768366465,10,19,3
109,696.528,1407.628,-1663.97104,966.329127052723,10,19,3
155,705.248,1425.132,-1563.08064,967.842005185825,10,19,3
120,706.783,1405.85,-1545.32069,966.175453759723,10,19,3
465,718.5,1401.674,-1409.755,965.81452031115,10,19,3
1797,770.921,1251.392,-803.244029999998,952.825583405359,10,20,3
866,772.639,1308.677,-783.366769999999,957.776750216076,10,20,3
572,777.215,1291.477,-730.422449999998,956.29014693172,10,20,3
144,797.639,1269.111,-494.116769999999,954.357044079516,10,20,3
154,803.688,1288.104,-424.12984,955.998617113224,10,20,3
157,814.111,1300.054,-303.53573,957.031460674157,10,20,3
1083,822.768,1312.125,-203.374239999999,958.074762316335,10,20,3
837,823.452,1272.514,-195.460359999999,954.651166810717,10,20,3
576,871.977,1460.696,365.973890000001,970.915816767502,10,19,4
647,881.268,1428.155,473.470760000002,968.103284356093,10,19,4
230,896.352,1468.596,647.99264,971.598617113224,10,19,4
978,904.906,1486.442,746.96242,973.141054451167,10,19,4
567,920.766,1440.352,930.46262,969.157476231634,10,19,4
524,959.687,1289.099,1380.77859,956.084615384615,10,20,4
844,961.773,1312.675,1404.91361,958.122299049265,10,20,4
1021,987.215,1336.287,1699.27755,960.163094209162,10,20,4
285,989.412,1319.458,1724.69684,958.708556611927,10,20,4
368,1006.497,1299.758,1922.37029,957.005877268798,10,20,4
617,1043.314,1492.273,2348.34298,973.645030250648,10,19,5
811,1056.982,1454.791,2506.48174,970.405445116681,10,19,5
448,1058.21,1477.109,2520.6897,972.334399308557,10,19,5
173,1075.142,1474.645,2716.59294,972.12143474503,10,19,5
967,1075.484,1510.178,2720.54988,975.192566983578,10,19,5
305,1094.149,1475.008,2936.50393,972.152808988764,10,19,5
557,1124.987,1348.283,3293.29959,961.199913569576,10,20,5
115,1141.248,1330.265,3481.43936,959.64261019879,10,20,5
565,1147.197,1313.056,3550.26929,958.155229040622,10,20,5
211,1153.723,1342.296,3625.77511,960.682454624028,10,20,5
252,1155.714,1356.044,3648.81098,961.87070008643,10,20,5
721,1155.958,1371.142,3651.63406,963.17562662057,10,20,5
240,1170.112,1335.583,3815.39584,960.102247191011,10,20,5
658,1185.886,1337.964,3997.90102,960.308038029386,10,20,5
992,1230.728,1537.373,4516.72296,977.543042350907,10,19,6
299,1243.517,1513.834,4664.69169,975.508556611927,10,19,6
124,1253.242,1520.234,4777.20994,976.061711322386,10,19,6
730,1256.074,1495.189,4809.97618,973.897061365601,10,19,6
744,1256.492,1557.391,4814.81244,979.273206568712,10,19,6
190,1258.974,1543.305,4843.52918,978.055747623163,10,19,6
475,1278.283,1517.073,5066.93431,975.788504753673,10,19,6
526,1289.57,1371.114,5197.5249,963.173206568712,10,20,6
110,1305.264,1379.455,5379.10448,963.894122731201,10,20,6
141,1307.408,1368.585,5403.91056,962.954624027658,10,20,6
250,1311.432,1396.076,5450.46824,965.330682800346,10,20,6
154,1316.565,1356.325,5509.85705,961.894987035436,10,20,6
897,1319.958,1343.012,5549.11406,960.74433880726,10,20,6
117,1324.064,1365.603,5596.62048,962.696888504754,10,20,6
281,1332.23,1403.728,5691.1011,965.992048401037,10,20,6
213,1339.857,1380.923,5779.34549,964.021002592913,10,20,6
814,1369.421,1572.055,6121.40097,980.540622299049,10,19,7
107,1386.678,1565.575,6321.06446,979.98055315471,10,19,7
158,1402.323,1544.146,6502.07711,978.128435609334,10,19,7
570,1403.254,1528.909,6512.84878,976.811495246327,10,19,7
176,1403.67,1562.517,6517.6619,979.71624891962,10,19,7
141,1406.784,1575.798,6553.69088,980.864131374244,10,19,7
521,1409.321,1588.191,6583.04397,981.935263612792,10,19,7
187,1415.725,1558.714,6657.13825,979.387554019015,10,19,7
101,1419.658,1547.233,6702.64306,978.395246326707,10,19,7
481,1433.766,1558.061,6865.87262,979.331114952463,10,19,7
448,1459.692,1432.723,7165.83644,968.498098530683,10,20,7
396,1478.682,1462.295,7385.55074,971.054019014693,10,20,7
301,1479.54,1440.583,7395.4778,969.177441659464,10,20,7
351,1487.819,1423.568,7491.26583,967.706828003457,10,20,7
638,1498.35,1411.187,7613.1095,966.636732929991,10,20,7
469,1513.918,1450.914,7793.23126,970.070354364736,10,20,7
421,1530.707,1631.799,7987.47999,985.704321521175,10,19,8
1142,1551.999,1663.306,8233.82843,988.427484874676,10,19,8
190,1552.105,1609.084,8235.05485,983.741054451167,10,19,8
395,1557.819,1649.072,8301.16583,987.197234226448,10,19,8
1058,1563.168,1597.902,8363.05376,982.774589455488,10,19,8
114,1566.544,1628.447,8402.11408,985.414606741573,10,19,8
327,1585.139,1634.439,8617.25823,985.932497839239,10,19,8
191,1626.243,1499.191,9092.83151,974.242955920484,10,20,8
617,1637.267,1466.017,9220.37919,971.375713050994,10,20,8
109,1646.5,1513.509,9327.205,975.480466724287,10,20,8
131,1650.462,1495.92,9373.04534,973.960242005186,10,20,8
237,1663.698,1692.34,9526.18586,990.936905790838,10,19,9
227,1666.165,1491.566,9554.72905,973.583923941227,10,20,8
684,1677.577,1727.646,9686.76589,993.98841832325,10,19,9
188,1683.069,1688.963,9750.30833,990.645030250648,10,19,9
134,1691.164,1680.851,9843.96748,989.943906655143,10,19,9
873,1693.747,1664.25,9873.85279,988.509075194468,10,19,9
150,1696.227,1698.513,9902.54639,991.47044079516,10,19,9
318,1705.299,1706.632,10007.50943,992.17216940363,10,19,9
534,1733.665,1565.854,10335.70405,980.004667242869,10,20,9
178,1746.657,1534.225,10486.02149,977.270959377701,10,20,9
307,1748.52,1547.516,10507.5764,978.41970613656,10,20,9
651,1751.999,1519.922,10547.82843,976.034745030251,10,20,9
691,1753.05,1590.19,10559.9885,982.108038029386,10,20,9
246,1757.089,1576.622,10606.71973,980.935350043215,10,20,9
531,1777.937,1550.943,10847.93109,978.715903197926,10,20,9
294,1807.694,1757.738,11192.21958,996.589282627485,10,19,10
696,1815.934,1789.484,11287.55638,999.333102852204,10,19,10
882,1824.465,1728.849,11386.26005,994.092394122731,10,19,10
141,1826.266,1747.933,11407.09762,995.741832324979,10,19,10
115,1840.37,1748.343,11570.2809,995.777268798617,10,19,10
358,1851.885,1762.148,11703.50945,996.97044079516,10,19,10
579,1888.329,1615.642,12125.16653,984.307865168539,10,20,10
305,1891.789,1647.28,12165.19873,987.04235090752,10,20,10
111,1895.716,1629.743,12210.63412,985.526620570441,10,20,10
126,1906.571,1623.286,12336.22647,984.968539325843,10,20,10
262,1918.267,1609.511,12471.54919,983.777960242005,10,20,10
326,1928.807,1624.871,12593.49699,985.105531547104,10,20,10
645,1930.979,1649.198,12618.62703,987.20812445981,10,20,10
507,1966.011,1856.098,13023.94727,1005.09057908384,10,19,11
689,1981.142,1888.655,13199.01294,1007.90449438202,10,19,11
226,1990.416,1839.491,13306.31312,1003.65522904062,10,19,11
193,2002.935,1849.158,13451.15795,1004.49075194468,10,19,11
428,2017.643,1872.582,13621.32951,1006.51529818496,10,19,11
551,2036.03,1695.605,13834.0671,991.219101123595,10,20,11
120,2048.242,1709.942,13975.35994,992.458254105445,10,20,11
502,2052.98,1730.05,14030.1786,994.196197061365,10,20,11
121,2053.64,1698.665,14037.8148,991.483578219533,10,20,11
439,2061.288,1679.033,14126.30216,989.786776145203,10,20,11
124,2062.766,1713.766,14143.40262,992.788764044944,10,20,11
410,2062.871,1929.868,14144.61747,1011.4665514261,10,19,12
479,2074.588,1958.124,14280.18316,1013.90872947277,10,19,12
128,2075.727,1936.148,14293.36139,1012.00933448574,10,19,12
293,2077.903,1688.596,14318.53771,990.61331028522,10,20,11
155,2079.113,1704.758,14332.53741,992.010198789974,10,20,11
489,2086.046,1720.987,14412.75222,993.412878133103,10,20,11
293,2092.794,1927.118,14490.82658,1011.22886776145,10,19,12
183,2095.658,1941.604,14523.96306,1012.4808988764,10,19,12
422,2101.069,1962.773,14586.56833,1014.31054451167,10,19,12
613,2125.608,1811.562,14870.48456,1001.24131374244,10,20,12
937,2132.227,1769.054,14947.06639,997.567329299914,10,20,12
104,2146.26,1778.192,15109.4282,998.357130509939,10,20,12
367,2148.481,1803.337,15135.12517,1000.53042350908,10,20,12
606,2153.129,2039.601,15188.90253,1020.95082108902,10,19,13
319,2167.274,1756.603,15352.56018,996.491184096802,10,20,12
204,2168.348,1794.118,15364.98636,999.733621434745,10,20,12
115,2175.074,1780.665,15442.80618,998.570872947277,10,20,12
452,2177.02,2055.865,15465.3214,1022.35652549697,10,19,13
170,2178.271,2029.2,15479.79547,1020.05185825411,10,19,13
339,2179.479,2011.833,15493.77203,1018.55082108902,10,19,13
360,2181.869,1765.872,15521.42433,997.292307692308,10,20,12
115,2188.135,2042.683,15593.92195,1021.21719965428,10,19,13
247,2193.508,2022.621,15656.08756,1019.48323249784,10,19,13
782,2197.038,1790.242,15696.92966,999.398617113224,10,20,12
181,2197.732,2057.583,15704.95924,1022.50501296456,10,19,13
220,2209.864,2045.232,15845.32648,1021.4375108038,10,19,13
373,2211.712,2012.039,15866.70784,1018.56862575627,10,19,13
710,2216.514,2070.044,15922.26698,1023.58202247191,10,19,13
442,2224.731,2028.83,16017.33767,1020.01987899741,10,19,13
486,2285.848,1922.397,16724.46136,1010.82082973207,10,20,13
389,2294.428,1898.508,16823.73196,1008.75609334486,10,20,13
237,2300.715,2123.158,16896.47255,1028.17268798617,10,19,14
653,2300.946,1871.763,16899.14522,1006.44451166811,10,20,13
470,2303.096,2152.626,16924.02072,1030.71961970614,10,19,14
257,2311.375,1914.901,17019.80875,1010.17294727744,10,20,12
347,2312.137,1935.278,17028.62509,1011.93414001729,10,20,13
272,2313.746,1891.055,17047.24122,1008.11192739844,10,20,13
338,2314.08,2138.817,17051.1056,1029.5261019879,10,19,14
229,2315.548,2114.242,17068.09036,1027.40207433016,10,19,14
358,2320.377,1943.464,17123.96189,1012.64165946413,10,20,13
270,2330.97,1922.926,17246.5229,1010.8665514261,10,20,13
449,2333.01,2103.059,17270.1257,1026.43552290406,10,19,14
259,2333.218,2156.736,17272.53226,1031.07484874676,10,19,14
248,2336.335,2141.548,17308.59595,1029.7621434745,10,19,14
758,2343.587,1885.968,17392.50159,1007.67225583405,10,20,13
807,2351.255,2122.102,17481.22035,1028.08141745895,10,19,14
608,2351.737,1904.464,17486.79709,1009.27087294728,10,20,13
519,2360.09,2161.423,17583.4413,1031.47994814175,10,19,14
469,2395.598,2286.722,17994.26886,1042.30959377701,10,19,15
265,2396.455,2025.681,18004.18435,1019.74770959378,10,20,14
443,2397.322,2249.227,18014.21554,1039.06888504754,10,19,17
493,2401.749,1990.825,18065.43593,1016.73509075194,10,20,14
222,2410.311,2012.919,18164.49827,1018.64468452895,10,20,13
271,2411.865,2270.113,18182.47805,1040.87407087295,10,19,15
224,2414.862,1995.647,18217.15334,1017.15185825411,10,20,13
341,2416.966,2245.984,18241.49662,1038.7885911841,10,19,17
220,2420.35,2292.441,18280.6495,1042.80388936906,10,19,17
345,2425.512,2039.578,18340.37384,1020.94883318928,10,20,14
304,2427.359,2024.28,18361.74363,1019.62662057044,10,20,13
418,2431.691,2275.684,18411.86487,1041.35557476232,10,19,17
721,2440.837,2231.008,18517.68409,1037.49420916162,10,19,17
